root_id,position,supervoxel_id
720575940619741494,[818480 198132 148840],84656485933755672
720575940632906055,[433532 257208 177440],78042854840573801
720575940637226103,[669856 331872 204040],82125479020743760
720575940650564217,[166364 386700 143760],73471016638817579
720575940612581525,[824768 190892 124520],84797085915904078
720575940621452526,[584376 222540 127160],80645879765314703
720575940616951739,[380440 232096 181280],77127648849519166
720575940624260646,[816324 320324 118000],84658547384121782
720575940619803038,[740216 375664 175480],83322503518655904
720575940618797085,[154144 346036 149440],73259223278131850
720575940630957884,[156980 347672 149600],73329660741804307
720575940629619499,[278068 264000 166840],75368911280941262
720575940613606166,[272500 181232 192240],75297168214500864
720575940621976758,[814780 202052 104040],84586185774654452
720575940616839180,[805484 309056  78840],84447234859010344
720575940635301472,[258936 177340 173880],75085993195466648
720575940635379095,[237760 290820 204440],74736073687354658
720575940613617266,[293848 198668 209360],75649286880298511
720575940618300372,[765856 271816 139160],83813297887433325
720575940621232064,[801600 308780 199000],84376866517413352
720575940647942964,[331692 278936 166840],76354348577343944
720575940623503996,[371428 268724 163000],76987461049956861
720575940628799996,[208416 305748 245760],74173398746099760
720575940625378796,[162384 338464 147840],73399892046964595
720575940655818401,[777716 275944 136040],83954104095157987
720575940631844549,[159048 322284 151520],73329248425016151
720575940629620011,[159980 335996 150520],73399823327570074
720575940655809185,[163456 343504 144120],73399960766256338
720575940610777668,[828400 287468  93360],84869103793688349
720575940633374116,[338984 282920 220680],76424786175620975
720575940618189713,[832940 287912  94200],84939472537882446
720575940632115983,[805104 368196 131200],84448265852209206
720575940614827183,[333392 303772 229520],76354761095569963
720575940637377166,[840632 376656 123200],85081721922063160
720575940629919387,[270392 174532 185840],75297030775345841
720575940645743895,[269876 174048 185520],75226662031147177
720575940612858586,[676632 233312 167960],82264567174033514
720575940621452782,[165880 373028 138400],73470810480018387
720575940621304966,[157956 341460 148880],73329523302817791
720575940621688429,[275448 181844 169680],75367536891489325
720575940638272222,[314956 213972 167960],76001405344831706
720575940638896703,[159292 346344 147840],73329592022267374
720575940622893089,[812528 200492 104400],84586185774695120
720575940630958140,[712672 346608 131320],82899741163447537
720575940623821848,[167080 373312 149160],73470810546999061
720575940621498607,[156364 335296 151280],73329454583412573
720575940637820272,[223840 221828 260120],74453430680657702
720575940616087519,[145628 345720 151960],73118485789841835
720575940615703446,[160660 343356 145160],73399960766362495
720575940628455189,[222088 324720 210520],74455148533074677
720575940629130492,[279380 186436 196400],75437974422491093
720575940615834986,[736980 383036 181120],83322572238298824
720575940629620011,[159980 335996 150520],73399823327570074
720575940634774553,[185320 308924 139280],73821554689411904
720575940629130492,[279376 186440 196440],75437974422491093
720575940632117775,[302796 177244 164960],75860049381103934
720575940634388449,[191628 362544 146240],73892816853520733
720575940627286786,[758376 380608 135920],83674415824888662
720575940628374545,[299776 370556 200080],75792910519922827
720575940626999652,[159312 323008 154000],73329248425080327
720575940616194666,[269528 324032 155800],75229204517975349
720575940631867343,[757300 364604 186000],83603772403689403
720575940631626860,[443704 245640 186040],78253754981393285
720575940611945058,[160728 314864 153400],73399479730301297
720575940625708732,[859596 287840 121200],85361685070233300
720575940613230821,[166212 322132 156240],73469985913496060
720575940639209956,[614900 245932 164760],81209242169652969
720575940623195606,[348088 309640 248240],76636304858786607
720575940618253241,[209716 324396 132520],74244042032274916
720575940613934706,[809380 200760 104080],84515817030490690
720575940637030007,[754768 259144 115080],83601985429251311
720575940633221667,[189020 351768 131480],73892679347643432
720575940611587704,[300244 360248 236080],75792773215026951
720575940625378796,[162384 338464 147840],73399892046964595
720575940621498607,[156364 335296 151280],73329454583412573
720575940618797085,[154144 346036 149440],73259223278131850
720575940638896703,[159292 346344 147840],73329592022267374
720575940623158092,[292224 369428 229480],75652173165408176
720575940655742369,[206736 349400 128200],74174085604823387
720575940632568680,[703936 309468 121960],82688016388864541
720575940627932541,[196896 235040 235880],74031424306814669
720575940618368185,[272756 330952 205920],75299710902008662
720575940637689486,[295980 251712 264040],75720549112314570
720575940616461215,[225812 328336 225800],74525585997218103
720575940626766538,[160400 344352 146880],73399960766415947
720575940630857728,[809472 307568  78120],84517603603184030
720575940634570722,[355012 195404 177640],76704817909026822
720575940605809580,[234636 183300 194920],74663918236494346
720575940631168983,[230012 227776 250600],74594236888166015
720575940637532517,[374340 268572 164840],77057829860563154
720575940630500734,[267304 264956 250840],75228242780547743
720575940628721992,[220472 326656 243640],74384848575959772
720575940638958426,[820688 301828 127240],84728641317162463
720575940619846046,[722840 368716 195120],83040891170067746
720575940626039996,[332052 256264 155560],76353936193669673
720575940635974335,[715712 310840 117160],82899191340726427
720575940630739650,[789056 265624 216400],84165073157117077
720575940630187419,[317412 290680 192480],76073079826330496
720575940616893126,[284176 305576 252880],75510336232609800
720575940645631524,[837624 312660 114960],85010253666013418
720575940618292697,[833200 280036  91240],84939335098787848
720575940630238567,[838460 297716 155920],85010047641816303
720575940625077175,[790048 374784 159120],84166859662360456
720575940645721636,[325644 327468 173840],76214435722914748
720575940639035364,[222044 264972 132120],74454186192131276
720575940625492204,[219568 341600 128240],74385054398364878
720575940618730269,[798416 187440 217120],84374873719627696
720575940629568299,[874180 298100 139560],85643366272415233
720575940617365947,[410752 276996 111360],77691354515593596
720575940627742041,[803964 347836 147560],84447922321812927
720575940638988260,[721488 352796 149360],83040616157762611
720575940624868791,[243832 204884 138840],74804999120936574
720575940635591831,[173944 331940 141480],73610860773678923
720575940633655213,[681672 264704 197040],82335485741446650
720575940630907436,[856924 281216 125680],85361616417323299
720575940631868111,[220560 258892 202920],74383680210649602
720575940619890742,[240148 242172 178720],74735248986364547
720575940621417921,[218884 256740 205160],74383680210737731
720575940618753570,[195768 248116 197880],73961261586980347
720575940634960665,[163948 336164 150000],73470192071725138
720575940622524912,[211752 332208 131480],74244179471197641
720575940632117266,[157900 369620 147360],73330004339105927
720575940625676787,[817408 370616 127760],84659372084660510
720575940621783137,[818116 369828 128160],84659372084667125
720575940617376885,[215128 330848 128120],74314548215253899
720575940613239794,[319244 269876 176600],76143104906147894
720575940628375825,[162664 311148 153440],73399411010806449
720575940611634898,[817732 279928 223440],84657860525006514
720575940618798365,[260468 349904 210080],75088879547538850
720575940631378169,[789428 359188 158200],84166653503885452
720575940632088907,[195852 346352 129360],73962910652787530
720575940618439261,[298448 343256 153400],75722129324516318
720575940621304966,[157956 341460 148880],73329523302817791
720575940615703446,[160660 343356 145160],73399960766362495
720575940615107688,[202440 350192 127920],74103716860612002
720575940631378937,[768832 291500 118840],83813641417701046
720575940632568680,[703936 309468 121960],82688016388864541
720575940631501676,[750644 276648 157360],83531891697225274
720575940628940743,[210064 344572 125880],74244385629420238
720575940629874704,[261964 325128 154240],75158835773737044
720575940622514815,[862732 278708 125680],85431916442028178
720575940617373813,[858928 279704 125680],85361547697843072
720575940640500083,[224968 258704 130560],74524417497305739
720575940622522864,[219036 349656 124240],74385191837209518
720575940627775668,[858516 282720 125680],85361616417327874
720575940639068393,[278528 323264 145320],75440310750127274
720575940624691893,[220352 330996 129040],74384916959457414
720575940627788157,[227712 257000 208720],74524417765571558
720575940631379449,[350928 220648 183200],76634861481873132
720575940606362912,[378388 227600 241160],77127511611799413
720575940640158909,[294540 158252 174320],75648668270997169
720575940625604244,[308688 339224 145680],75933166837293690
720575940617376885,[215128 330848 128120],74314548215253899
720575940626068557,[123888 391312 154520],72767397983247654
720575940630957884,[156980 347672 149600],73329660741804307
720575940622562804,[864312 285868 120880],85502422558551445
720575940655819937,[784516 371844 176240],84096490985126722
720575940631663557,[735460 372652 144680],83252065987553335
720575940629005898,[214124 328884 127960],74314479495763801
720575940616644294,[231096 228400 189440],74594305406349254
720575940655819937,[800728 383012 168760],84378103400569929
720575940631620951,[388424 253304 191640],77268730002017035
720575940639086399,[326536 224084 169600],76212717735866391
720575940618229051,[530556 183136 181640],79730467750371056
720575940637599662,[212432 325860 127400],74244042032106998
720575940629513222,[363356 244428 257480],76846380299484198
720575940642624475,[302220 268528 166080],75791192465456818
720575940623448188,[761060 174112 204640],83670911333115545
